from_pkg	soname	to_pkg
qalculate-gtk	libz.so.1	zlib
qalculate-qt	libGLX.so.0	libglvnd
qalculate-qt	libOpenGL.so.0	libglvnd
qalculate-qt	libQt6Core.so.6	qt6
qalculate-qt	libQt6Gui.so.6	qt6
qalculate-qt	libQt6Network.so.6	qt6
qalculate-qt	libQt6Widgets.so.6	qt6
qalculate-qt	libc.so.6	aaa_glibc-solibs
qalculate-qt	libc.so.6	glibc
qalculate-qt	libgcc_s.so.1	aaa_libraries
qalculate-qt	libgcc_s.so.1	gcc
qalculate-qt	libm.so.6	aaa_glibc-solibs
qalculate-qt	libm.so.6	glibc
qalculate-qt	libqalculate.so.23	libqalculate
qalculate-qt	libstdc++.so.6	aaa_libraries
qalculate-qt	libstdc++.so.6	gcc-g++
qca	libQt5Core.so.5	qt5
qca	libQt6Core.so.6	qt6
qca	libQt6Core5Compat.so.6	qt6
qca	libc.so.6	aaa_glibc-solibs
qca	libc.so.6	glibc
qca	libcrypto.so.3	openssl
qca	libcrypto.so.3	openssl-solibs
qca	libgcc_s.so.1	aaa_libraries
qca	libgcc_s.so.1	gcc
qca	libgcrypt.so.20	libgcrypt
qca	libm.so.6	aaa_glibc-solibs
qca	libm.so.6	glibc
qca	libnspr4.so	mozilla-nss
qca	libnss3.so	mozilla-nss
qca	libnssutil3.so	mozilla-nss
qca	libplc4.so	mozilla-nss
qca	libplds4.so	mozilla-nss
qca	libsasl2.so.3	cyrus-sasl
qca	libsmime3.so	mozilla-nss
qca	libsoftokn3.so	mozilla-nss
qca	libssl.so.3	openssl
qca	libssl.so.3	openssl-solibs
qca	libssl3.so	mozilla-nss
qca	libstdc++.so.6	aaa_libraries
qca	libstdc++.so.6	gcc-g++
qcoro	libGLX.so.0	libglvnd
qcoro	libOpenGL.so.0	libglvnd
qcoro	libQt5Core.so.5	qt5
qcoro	libQt5DBus.so.5	qt5
qcoro	libQt5Gui.so.5	qt5
qcoro	libQt5Network.so.5	qt5
qcoro	libQt5Qml.so.5	qt5
qcoro	libQt5QmlModels.so.5	qt5
qcoro	libQt5Quick.so.5	qt5
qcoro	libQt5WebSockets.so.5	qt5
qcoro	libQt6Core.so.6	qt6
qcoro	libQt6DBus.so.6	qt6
qcoro	libQt6Gui.so.6	qt6
qcoro	libQt6Network.so.6	qt6
qcoro	libQt6OpenGL.so.6	qt6
qcoro	libQt6Qml.so.6	qt6
qcoro	libQt6Quick.so.6	qt6
qcoro	libQt6WebSockets.so.6	qt6
qcoro	libc.so.6	aaa_glibc-solibs
qcoro	libc.so.6	glibc
qcoro	libgcc_s.so.1	aaa_libraries
qcoro	libgcc_s.so.1	gcc
qcoro	libm.so.6	aaa_glibc-solibs
qcoro	libm.so.6	glibc
qcoro	libstdc++.so.6	aaa_libraries
qcoro	libstdc++.so.6	gcc-g++
qemu	libSDL2-2.0.so.0	SDL2
qemu	libSDL2_image-2.0.so.0	SDL2_image
qemu	libX11.so.6	libX11
qemu	libaio.so.1	aaa_libraries
qemu	libaio.so.1	libaio
qemu	libasound.so.2	aaa_libraries
qemu	libasound.so.2	alsa-lib
qemu	libbz2.so.1	aaa_libraries
qemu	libbz2.so.1	bzip2
qemu	libc.so.6	aaa_glibc-solibs
qemu	libc.so.6	glibc
qemu	libcacard.so.0	libcacard
qemu	libcairo.so.2	cairo
qemu	libcap-ng.so.0	libcap-ng
qemu	libcbor.so.0.14	libcbor
qemu	libcurl.so.4	aaa_libraries
qemu	libcurl.so.4	curl
qemu	libdaxctl.so.1	ndctl
qemu	libdw.so.1	elfutils
qemu	libepoxy.so.0	libepoxy
qemu	libfdt.so.1	dtc
qemu	libfuse3.so.3	fuse3
qemu	libgbm.so.1	mesa
qemu	libgdk-3.so.0	gtk+3
qemu	libgdk_pixbuf-2.0.so.0	gdk-pixbuf2
qemu	libgio-2.0.so.0	glib2
qemu	libglib-2.0.so.0	aaa_libraries
qemu	libglib-2.0.so.0	glib2
qemu	libgmodule-2.0.so.0	aaa_libraries
qemu	libgmodule-2.0.so.0	glib2
qemu	libgnutls.so.30	gnutls
qemu	libgobject-2.0.so.0	aaa_libraries
qemu	libgobject-2.0.so.0	glib2
qemu	libgtk-3.so.0	gtk+3
qemu	libjack.so.0	pipewire
qemu	libjemalloc.so.2	jemalloc
qemu	libjpeg.so.62	aaa_libraries
qemu	libjpeg.so.62	libjpeg-turbo
qemu	libkeyutils.so.1	aaa_libraries
qemu	libkeyutils.so.1	keyutils
qemu	liblzo2.so.2	lzo
qemu	libm.so.6	aaa_glibc-solibs
qemu	libm.so.6	glibc
qemu	libncursesw.so.6	aaa_libraries
qemu	libncursesw.so.6	ncurses
qemu	libpam.so.0	pam
qemu	libpipewire-0.3.so.0	pipewire
qemu	libpixman-1.so.0	pixman
qemu	libpng16.so.16	aaa_libraries
qemu	libpng16.so.16	libpng
qemu	libpulse.so.0	pulseaudio
qemu	libsasl2.so.3	cyrus-sasl
qemu	libseccomp.so.2	libseccomp
qemu	libslirp.so.0	libslirp
qemu	libspice-server.so.1	spice
qemu	libssh.so.4	libssh
qemu	libtinfo.so.6	aaa_libraries
qemu	libtinfo.so.6	ncurses
qemu	libudev.so.1	aaa_libraries
qemu	libudev.so.1	eudev
qemu	liburing.so.2	liburing
qemu	libusb-1.0.so.0	aaa_libraries
qemu	libusb-1.0.so.0	libusb
qemu	libusbredirparser.so.1	usbredir
qemu	libvdeplug.so.3	vde2
qemu	libvirglrenderer.so.1	virglrenderer
qemu	libvte-2.91.so.0	vte
qemu	libxkbcommon.so.0	aaa_libraries
qemu	libxkbcommon.so.0	libxkbcommon
qemu	libz.so.1	aaa_libraries
qemu	libz.so.1	zlib
qemu	libzstd.so.1	aaa_libraries
qemu	libzstd.so.1	zstd
qemu-guest-agent	libc.so.6	aaa_glibc-solibs
qemu-guest-agent	libc.so.6	glibc
qemu-guest-agent	libglib-2.0.so.0	aaa_libraries
qemu-guest-agent	libglib-2.0.so.0	glib2
qemu-guest-agent	libjemalloc.so.2	jemalloc
qemu-guest-agent	libm.so.6	aaa_glibc-solibs
qemu-guest-agent	libm.so.6	glibc
qemu-guest-agent	libudev.so.1	aaa_libraries
qemu-guest-agent	libudev.so.1	eudev
qemu-guest-agent	liburing.so.2	liburing
qgpgme	libQt6Core.so.6	qt6
qgpgme	libc.so.6	aaa_glibc-solibs
qgpgme	libc.so.6	glibc
qgpgme	libgcc_s.so.1	aaa_libraries
qgpgme	libgcc_s.so.1	gcc
qgpgme	libgpg-error.so.0	aaa_libraries
qgpgme	libgpg-error.so.0	libgpg-error
qgpgme	libgpgme.so.45	gpgme
qgpgme	libgpgmepp.so.7	gpgmepp
qgpgme	libm.so.6	aaa_glibc-solibs
qgpgme	libm.so.6	glibc
qgpgme	libstdc++.so.6	aaa_libraries
qgpgme	libstdc++.so.6	gcc-g++
qml-box2d	libGLX.so.0	libglvnd
qml-box2d	libOpenGL.so.0	libglvnd
qml-box2d	libQt6Core.so.6	qt6
qml-box2d	libQt6Gui.so.6	qt6
qml-box2d	libQt6Network.so.6	qt6
qml-box2d	libQt6OpenGL.so.6	qt6
qml-box2d	libQt6Qml.so.6	qt6
qml-box2d	libQt6Quick.so.6	qt6
qml-box2d	libc.so.6	aaa_glibc-solibs
qml-box2d	libc.so.6	glibc
qml-box2d	libgcc_s.so.1	aaa_libraries
qml-box2d	libgcc_s.so.1	gcc
qml-box2d	libm.so.6	aaa_glibc-solibs
qml-box2d	libm.so.6	glibc
qml-box2d	libstdc++.so.6	aaa_libraries
qml-box2d	libstdc++.so.6	gcc-g++
qpdf	libc.so.6	aaa_glibc-solibs
qpdf	libc.so.6	glibc
qpdf	libcrypto.so.3	openssl
qpdf	libcrypto.so.3	openssl-solibs
qpdf	libgcc_s.so.1	aaa_libraries
qpdf	libgcc_s.so.1	gcc
qpdf	libgnutls.so.30	gnutls
qpdf	libjpeg.so.62	aaa_libraries
qpdf	libjpeg.so.62	libjpeg-turbo
qpdf	libm.so.6	aaa_glibc-solibs
qpdf	libm.so.6	glibc
qpdf	libssl.so.3	openssl
qpdf	libssl.so.3	openssl-solibs
qpdf	libstdc++.so.6	aaa_libraries
qpdf	libstdc++.so.6	gcc-g++
qpdf	libz.so.1	aaa_libraries
qpdf	libz.so.1	zlib
qqc2-breeze-style	libGLX.so.0	libglvnd
qqc2-breeze-style	libKF6ColorScheme.so.6	kcolorscheme
qqc2-breeze-style	libKF6ConfigCore.so.6	kconfig
qqc2-breeze-style	libKF6GuiAddons.so.6	kguiaddons
qqc2-breeze-style	libKF6IconThemes.so.6	kiconthemes
qqc2-breeze-style	libKirigamiPlatform.so.6	kirigami
qqc2-breeze-style	libOpenGL.so.0	libglvnd
qqc2-breeze-style	libQt6Core.so.6	qt6
qqc2-breeze-style	libQt6DBus.so.6	qt6
qqc2-breeze-style	libQt6Gui.so.6	qt6
qqc2-breeze-style	libQt6Network.so.6	qt6
qqc2-breeze-style	libQt6OpenGL.so.6	qt6
qqc2-breeze-style	libQt6Qml.so.6	qt6
qqc2-breeze-style	libQt6QmlModels.so.6	qt6
qqc2-breeze-style	libQt6Quick.so.6	qt6
qqc2-breeze-style	libQt6QuickControls2.so.6	qt6
qqc2-breeze-style	libQt6QuickTemplates2.so.6	qt6
qqc2-breeze-style	libc.so.6	aaa_glibc-solibs
qqc2-breeze-style	libc.so.6	glibc
qqc2-breeze-style	libgcc_s.so.1	aaa_libraries
qqc2-breeze-style	libgcc_s.so.1	gcc
qqc2-breeze-style	libm.so.6	aaa_glibc-solibs
qqc2-breeze-style	libm.so.6	glibc
qqc2-breeze-style	libstdc++.so.6	aaa_libraries
qqc2-breeze-style	libstdc++.so.6	gcc-g++
qqc2-desktop-style	libGLX.so.0	libglvnd
qqc2-desktop-style	libKF6ColorScheme.so.6	kcolorscheme
qqc2-desktop-style	libKF6ConfigCore.so.6	kconfig
qqc2-desktop-style	libKF6IconThemes.so.6	kiconthemes
qqc2-desktop-style	libKirigamiPlatform.so.6	kirigami
qqc2-desktop-style	libOpenGL.so.0	libglvnd
qqc2-desktop-style	libQt6Core.so.6	qt6
qqc2-desktop-style	libQt6DBus.so.6	qt6
qqc2-desktop-style	libQt6Gui.so.6	qt6
qqc2-desktop-style	libQt6Network.so.6	qt6
qqc2-desktop-style	libQt6OpenGL.so.6	qt6
qqc2-desktop-style	libQt6Qml.so.6	qt6
qqc2-desktop-style	libQt6Quick.so.6	qt6
qqc2-desktop-style	libQt6Widgets.so.6	qt6
qqc2-desktop-style	libc.so.6	aaa_glibc-solibs
qqc2-desktop-style	libc.so.6	glibc
qqc2-desktop-style	libgcc_s.so.1	aaa_libraries
qqc2-desktop-style	libgcc_s.so.1	gcc
qqc2-desktop-style	libm.so.6	aaa_glibc-solibs
qqc2-desktop-style	libm.so.6	glibc
qqc2-desktop-style	libstdc++.so.6	aaa_libraries
qqc2-desktop-style	libstdc++.so.6	gcc-g++
qqc2-desktop-style5	libKF5Auth.so.5	kauth5
qqc2-desktop-style5	libKF5AuthCore.so.5	kauth5
qqc2-desktop-style5	libKF5Codecs.so.5	kcodecs5
qqc2-desktop-style5	libKF5ConfigCore.so.5	kconfig5
qqc2-desktop-style5	libKF5ConfigGui.so.5	kconfig5
qqc2-desktop-style5	libKF5ConfigWidgets.so.5	kconfigwidgets5
qqc2-desktop-style5	libKF5CoreAddons.so.5	kcoreaddons5
qqc2-desktop-style5	libKF5IconThemes.so.5	kiconthemes5
qqc2-desktop-style5	libKF5Kirigami2.so.5	kirigami5
qqc2-desktop-style5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
qqc2-desktop-style5	libQt5Core.so.5	qt5
qqc2-desktop-style5	libQt5DBus.so.5	qt5
qqc2-desktop-style5	libQt5Gui.so.5	qt5
qqc2-desktop-style5	libQt5Network.so.5	qt5
qqc2-desktop-style5	libQt5Qml.so.5	qt5
qqc2-desktop-style5	libQt5QmlModels.so.5	qt5
qqc2-desktop-style5	libQt5Quick.so.5	qt5
qqc2-desktop-style5	libQt5Widgets.so.5	qt5
qqc2-desktop-style5	libQt5Xml.so.5	qt5
qqc2-desktop-style5	libc.so.6	aaa_glibc-solibs
qqc2-desktop-style5	libc.so.6	glibc
qqc2-desktop-style5	libgcc_s.so.1	aaa_libraries
qqc2-desktop-style5	libgcc_s.so.1	gcc
qqc2-desktop-style5	libm.so.6	aaa_glibc-solibs
qqc2-desktop-style5	libm.so.6	glibc
qqc2-desktop-style5	libstdc++.so.6	aaa_libraries
qqc2-desktop-style5	libstdc++.so.6	gcc-g++
qrca	libGLX.so.0	libglvnd
qrca	libKF6ConfigCore.so.6	kconfig
qrca	libKF6Contacts.so.6	kcontacts
qrca	libKF6CoreAddons.so.6	kcoreaddons
qrca	libKF6Crash.so.6	kcrash
qrca	libKF6DBusAddons.so.6	kdbusaddons
qrca	libKF6I18n.so.6	ki18n
qrca	libKF6I18nQml.so.6	ki18n
qrca	libKF6KIOCore.so.6	kio
qrca	libKF6KIOGui.so.6	kio
qrca	libKF6NetworkManagerQt.so.6	networkmanager-qt
qrca	libKF6Notifications.so.6	knotifications
qrca	libKF6Prison.so.6	prison
qrca	libKF6PrisonScanner.so.6	prison
qrca	libKF6Service.so.6	kservice
qrca	libOpenGL.so.0	libglvnd
qrca	libQt6Core.so.6	qt6
qrca	libQt6DBus.so.6	qt6
qrca	libQt6Gui.so.6	qt6
qrca	libQt6Multimedia.so.6	qt6
qrca	libQt6Network.so.6	qt6
qrca	libQt6OpenGL.so.6	qt6
qrca	libQt6Qml.so.6	qt6
qrca	libQt6Quick.so.6	qt6
qrca	libQt6QuickControls2.so.6	qt6
qrca	libQt6Svg.so.6	qt6
qrca	libQt6Widgets.so.6	qt6
qrca	libc.so.6	aaa_glibc-solibs
qrca	libc.so.6	glibc
qrca	libgcc_s.so.1	aaa_libraries
qrca	libgcc_s.so.1	gcc
qrca	libgio-2.0.so.0	glib2
qrca	libglib-2.0.so.0	aaa_libraries
qrca	libglib-2.0.so.0	glib2
qrca	libgobject-2.0.so.0	aaa_libraries
qrca	libgobject-2.0.so.0	glib2
qrca	libm.so.6	aaa_glibc-solibs
qrca	libm.so.6	glibc
qrca	libnm.so.0	NetworkManager
qrca	libstdc++.so.6	aaa_libraries
qrca	libstdc++.so.6	gcc-g++
qrencode	libc.so.6	aaa_glibc-solibs
qrencode	libc.so.6	glibc
qrencode	libpng16.so.16	aaa_libraries
qrencode	libpng16.so.16	libpng
qrencode	libpthread.so.0	aaa_glibc-solibs
qrencode	libpthread.so.0	glibc
qrencode	libz.so.1	aaa_libraries
qrencode	libz.so.1	zlib
qt5	ld-linux-x86-64.so.2	aaa_glibc-solibs
qt5	ld-linux-x86-64.so.2	glibc
qt5	libEGL.so.1	libglvnd
qt5	libGL.so.1	libglvnd
qt5	libICE.so.6	libICE
qt5	libOpenCL.so.1	ocl-icd
qt5	libSDL2-2.0.so.0	SDL2
qt5	libSM.so.6	libSM
qt5	libX11-xcb.so.1	libX11
qt5	libX11.so.6	libX11
qt5	libXcomposite.so.1	libXcomposite
qt5	libXdamage.so.1	libXdamage
qt5	libXext.so.6	libXext
qt5	libXfixes.so.3	libXfixes
qt5	libXrandr.so.2	libXrandr
qt5	libXrender.so.1	libXrender
qt5	libXtst.so.6	libXtst
qt5	libaom.so.3	aom
qt5	libasound.so.2	aaa_libraries
qt5	libasound.so.2	alsa-lib
qt5	libatk-1.0.so.0	at-spi2-core
qt5	libatomic.so.1	aaa_libraries
qt5	libatomic.so.1	gcc
qt5	libavcodec.so.62	ffmpeg
qt5	libavformat.so.62	ffmpeg
qt5	libavutil.so.60	ffmpeg
qt5	libbluetooth.so.3	bluez
qt5	libbluray.so.3	libbluray
qt5	libbz2.so.1	aaa_libraries
qt5	libbz2.so.1	bzip2
qt5	libc.so.6	aaa_glibc-solibs
qt5	libc.so.6	glibc
qt5	libcairo-gobject.so.2	cairo
qt5	libcairo.so.2	cairo
qt5	libclang.so.22.1	llvm
qt5	libcrypto.so.3	openssl
qt5	libcrypto.so.3	openssl-solibs
qt5	libcups.so.2	aaa_libraries
qt5	libcups.so.2	cups
qt5	libdav1d.so.7	dav1d
qt5	libdbus-1.so.3	dbus
qt5	libdrm.so.2	libdrm
qt5	libevent-2.1.so.7	libevent
qt5	libexpat.so.1	aaa_libraries
qt5	libexpat.so.1	expat
qt5	libfontconfig.so.1	fontconfig
qt5	libfreetype.so.6	freetype
qt5	libgbm.so.1	mesa
qt5	libgcc_s.so.1	aaa_libraries
qt5	libgcc_s.so.1	gcc
qt5	libgcrypt.so.20	libgcrypt
qt5	libgdk-3.so.0	gtk+3
qt5	libgdk_pixbuf-2.0.so.0	gdk-pixbuf2
qt5	libgio-2.0.so.0	glib2
qt5	libglib-2.0.so.0	aaa_libraries
qt5	libglib-2.0.so.0	glib2
qt5	libgnutls.so.30	gnutls
qt5	libgobject-2.0.so.0	aaa_libraries
qt5	libgobject-2.0.so.0	glib2
qt5	libgpg-error.so.0	aaa_libraries
qt5	libgpg-error.so.0	libgpg-error
qt5	libgssapi_krb5.so.2	aaa_libraries
qt5	libgssapi_krb5.so.2	krb5
qt5	libgstallocators-1.0.so.0	gst-plugins-base
qt5	libgstapp-1.0.so.0	gst-plugins-base
qt5	libgstaudio-1.0.so.0	gst-plugins-base
qt5	libgstbase-1.0.so.0	gstreamer
qt5	libgstgl-1.0.so.0	gst-plugins-base
qt5	libgstpbutils-1.0.so.0	gst-plugins-base
qt5	libgstphotography-1.0.so.0	gst-plugins-bad-free
qt5	libgstreamer-1.0.so.0	gstreamer
qt5	libgstvideo-1.0.so.0	gst-plugins-base
qt5	libgthread-2.0.so.0	aaa_libraries
qt5	libgthread-2.0.so.0	glib2
qt5	libgtk-3.so.0	gtk+3
qt5	libharfbuzz.so.0	harfbuzz
qt5	libhunspell-1.7.so.0	hunspell
qt5	libicudata.so.78	icu4c
qt5	libicui18n.so.78	icu4c
qt5	libicuuc.so.78	icu4c
qt5	libinput.so.10	libinput
qt5	libjasper.so.7	jasper
qt5	libjpeg.so.62	aaa_libraries
qt5	libjpeg.so.62	libjpeg-turbo
qt5	liblcms2.so.2	lcms2
qt5	liblzma.so.5	aaa_libraries
qt5	liblzma.so.5	xz
qt5	libm.so.6	aaa_glibc-solibs
qt5	libm.so.6	glibc
qt5	libmariadb.so.3	mariadb
qt5	libmng.so.2	libmng
qt5	libmp3lame.so.0	lame
qt5	libmtdev.so.1	mtdev
qt5	libnspr4.so	mozilla-nss
qt5	libnss3.so	mozilla-nss
qt5	libnssutil3.so	mozilla-nss
qt5	libogg.so.0	libogg
qt5	libopenal.so.1	openal-soft
qt5	libopenjp2.so.7	openjpeg
qt5	libopus.so.0	opus
qt5	libpango-1.0.so.0	pango
qt5	libpangocairo-1.0.so.0	pango
qt5	libpci.so.3	pciutils
qt5	libpcre2-16.so.0	pcre2
qt5	libplc4.so	mozilla-nss
qt5	libplds4.so	mozilla-nss
qt5	libpng16.so.16	aaa_libraries
qt5	libpng16.so.16	libpng
qt5	libpulse-mainloop-glib.so.0	pulseaudio
qt5	libpulse.so.0	pulseaudio
qt5	libresolv.so.2	aaa_glibc-solibs
qt5	libresolv.so.2	glibc
qt5	librsvg-2.so.2	librsvg
qt5	libsmbclient.so.0	samba
qt5	libsmime3.so	mozilla-nss
qt5	libsoftokn3.so	mozilla-nss
qt5	libspeechd.so.2	speech-dispatcher
qt5	libspeex.so.1	speex
qt5	libsqlite3.so.0	sqlite
qt5	libssh.so.4	libssh
qt5	libssl.so.3	openssl
qt5	libssl.so.3	openssl-solibs
qt5	libstdc++.so.6	aaa_libraries
qt5	libstdc++.so.6	gcc-g++
qt5	libswresample.so.6	ffmpeg
qt5	libtheoradec.so.2	libtheora
qt5	libtheoraenc.so.2	libtheora
qt5	libtiff.so.6	aaa_libraries
qt5	libtiff.so.6	libtiff
qt5	libudev.so.1	aaa_libraries
qt5	libudev.so.1	eudev
qt5	libva-drm.so.2	libva
qt5	libva-x11.so.2	libva
qt5	libva.so.2	libva
qt5	libvdpau.so.1	libvdpau
qt5	libvorbis.so.0	libvorbis
qt5	libvorbisenc.so.2	libvorbis
qt5	libvpx.so.12	libvpx
qt5	libwayland-client.so.0	wayland
qt5	libwayland-cursor.so.0	wayland
qt5	libwayland-egl.so.1	wayland
qt5	libwayland-server.so.0	wayland
qt5	libwebp.so.7	libwebp
qt5	libwebpdemux.so.2	libwebp
qt5	libwebpmux.so.3	libwebp
qt5	libxcb-glx.so.0	libxcb
qt5	libxcb-icccm.so.4	xcb-util-wm
qt5	libxcb-image.so.0	xcb-util-image
qt5	libxcb-keysyms.so.1	xcb-util-keysyms
qt5	libxcb-randr.so.0	libxcb
qt5	libxcb-render-util.so.0	xcb-util-renderutil
qt5	libxcb-render.so.0	libxcb
qt5	libxcb-shape.so.0	libxcb
qt5	libxcb-shm.so.0	libxcb
qt5	libxcb-sync.so.1	libxcb
qt5	libxcb-xfixes.so.0	libxcb
qt5	libxcb-xinerama.so.0	libxcb
qt5	libxcb-xinput.so.0	libxcb
qt5	libxcb-xkb.so.1	libxcb
qt5	libxcb.so.1	libxcb
qt5	libxkbcommon-x11.so.0	libxkbcommon
qt5	libxkbcommon.so.0	aaa_libraries
qt5	libxkbcommon.so.0	libxkbcommon
qt5	libxml2.so.16	libxml2
qt5	libz.so.1	aaa_libraries
qt5	libz.so.1	zlib
qt5	libzstd.so.1	aaa_libraries
qt5	libzstd.so.1	zstd
qt6	ld-linux-x86-64.so.2	aaa_glibc-solibs
qt6	ld-linux-x86-64.so.2	glibc
qt6	libEGL.so.1	libglvnd
qt6	libGLX.so.0	libglvnd
qt6	libICE.so.6	libICE
qt6	libLLVM.so.22.1	llvm
qt6	libOpenGL.so.0	libglvnd
qt6	libSM.so.6	libSM
qt6	libX11-xcb.so.1	libX11
qt6	libX11.so.6	libX11
qt6	libXcomposite.so.1	libXcomposite
qt6	libXdamage.so.1	libXdamage
qt6	libXext.so.6	libXext
qt6	libXfixes.so.3	libXfixes
qt6	libXrandr.so.2	libXrandr
qt6	libXtst.so.6	libXtst
qt6	libabsl_base.so.2605.0.0	abseil-cpp
qt6	libabsl_city.so.2605.0.0	abseil-cpp
qt6	libabsl_civil_time.so.2605.0.0	abseil-cpp
qt6	libabsl_cord.so.2605.0.0	abseil-cpp
qt6	libabsl_cord_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_cordz_functions.so.2605.0.0	abseil-cpp
qt6	libabsl_cordz_handle.so.2605.0.0	abseil-cpp
qt6	libabsl_cordz_info.so.2605.0.0	abseil-cpp
qt6	libabsl_crc32c.so.2605.0.0	abseil-cpp
qt6	libabsl_crc_cord_state.so.2605.0.0	abseil-cpp
qt6	libabsl_crc_cpu_detect.so.2605.0.0	abseil-cpp
qt6	libabsl_crc_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_debugging_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_decode_rust_punycode.so.2605.0.0	abseil-cpp
qt6	libabsl_demangle_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_demangle_rust.so.2605.0.0	abseil-cpp
qt6	libabsl_die_if_null.so.2605.0.0	abseil-cpp
qt6	libabsl_examine_stack.so.2605.0.0	abseil-cpp
qt6	libabsl_exponential_biased.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_commandlineflag.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_commandlineflag_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_config.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_marshalling.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_private_handle_accessor.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_program_name.so.2605.0.0	abseil-cpp
qt6	libabsl_flags_reflection.so.2605.0.0	abseil-cpp
qt6	libabsl_graphcycles_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_hash.so.2605.0.0	abseil-cpp
qt6	libabsl_hashtablez_sampler.so.2605.0.0	abseil-cpp
qt6	libabsl_int128.so.2605.0.0	abseil-cpp
qt6	libabsl_kernel_timeout_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_leak_check.so.2605.0.0	abseil-cpp
qt6	libabsl_log_entry.so.2605.0.0	abseil-cpp
qt6	libabsl_log_globals.so.2605.0.0	abseil-cpp
qt6	libabsl_log_initialize.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_check_op.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_conditions.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_fnmatch.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_format.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_globals.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_log_sink_set.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_message.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_nullguard.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_proto.so.2605.0.0	abseil-cpp
qt6	libabsl_log_internal_structured_proto.so.2605.0.0	abseil-cpp
qt6	libabsl_log_severity.so.2605.0.0	abseil-cpp
qt6	libabsl_log_sink.so.2605.0.0	abseil-cpp
qt6	libabsl_malloc_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_random_distributions.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_entropy_pool.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_platform.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_randen.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_randen_hwaes.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_randen_hwaes_impl.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_randen_slow.so.2605.0.0	abseil-cpp
qt6	libabsl_random_internal_seed_material.so.2605.0.0	abseil-cpp
qt6	libabsl_random_seed_gen_exception.so.2605.0.0	abseil-cpp
qt6	libabsl_random_seed_sequences.so.2605.0.0	abseil-cpp
qt6	libabsl_raw_hash_set.so.2605.0.0	abseil-cpp
qt6	libabsl_raw_logging_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_source_location.so.2605.0.0	abseil-cpp
qt6	libabsl_spinlock_wait.so.2605.0.0	abseil-cpp
qt6	libabsl_stacktrace.so.2605.0.0	abseil-cpp
qt6	libabsl_status.so.2605.0.0	abseil-cpp
qt6	libabsl_statusor.so.2605.0.0	abseil-cpp
qt6	libabsl_str_format_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_strerror.so.2605.0.0	abseil-cpp
qt6	libabsl_strings.so.2605.0.0	abseil-cpp
qt6	libabsl_strings_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_symbolize.so.2605.0.0	abseil-cpp
qt6	libabsl_synchronization.so.2605.0.0	abseil-cpp
qt6	libabsl_throw_delegate.so.2605.0.0	abseil-cpp
qt6	libabsl_time.so.2605.0.0	abseil-cpp
qt6	libabsl_time_zone.so.2605.0.0	abseil-cpp
qt6	libabsl_tracing_internal.so.2605.0.0	abseil-cpp
qt6	libabsl_utf8_for_code_point.so.2605.0.0	abseil-cpp
qt6	libabsl_vlog_config_internal.so.2605.0.0	abseil-cpp
qt6	libasound.so.2	aaa_libraries
qt6	libasound.so.2	alsa-lib
qt6	libatk-1.0.so.0	at-spi2-core
qt6	libavcodec.so.62	ffmpeg
qt6	libavformat.so.62	ffmpeg
qt6	libavutil.so.60	ffmpeg
qt6	libbluetooth.so.3	bluez
qt6	libbrotlidec.so.1	brotli
qt6	libc.so.6	aaa_glibc-solibs
qt6	libc.so.6	glibc
qt6	libcairo-gobject.so.2	cairo
qt6	libcairo.so.2	cairo
qt6	libclang-cpp.so.22.1	llvm
qt6	libclang.so.22.1	llvm
qt6	libcrypto.so.3	openssl
